Suburb,Address,Rooms,Price,Method,SellerG,Date,Postcode,Bathroom,Car,CouncilArea,Lattitude,Longtitude,Propertycount,Type_t,Type_u,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,PropertyAge,AgeGroup,AgeGroup_enc,Distance_scaled,Landsize_scaled,price_per_room,price_per_sqm,room_area_score,Landsize_log
Glen Iris,5/31 Yeovil Rd,2,851000.0,S,Marshall,2017-08-12,3146,1.0,1.0,Boroondara,-37.85258,145.08588999999995,10412.0,False,True,False,False,False,False,True,False,False,58.0,Heritage,3,-0.48355999954693313,-0.8478059480495641,425500.0,9781.6091954023,174.0,4.61512051684126
Glen Iris,11 Young St,3,1910000.0,S,Marshall,2017-08-12,3146,2.0,1.0,Stonnington,-37.86014,145.04221,10412.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.48355999954693313,-0.27460479772986035,636666.6666666666,13263.888888888889,432.0,5.855071922202427
Glen Waverley,42 Caithness Cr,3,1311000.0,S,Harcourts,2017-08-12,3150,2.0,1.0,Monash,-37.88984,145.18016,15321.0,False,False,False,False,False,False,False,False,False,46.0,Established,2,1.1182097558093502,0.892599157558246,437000.0,46821.42857142857,84.0,6.74993119378857
Glenroy,4/10 Gladstone Pde,2,565000.0,SP,Nelson,2017-08-12,3046,1.0,2.0,Moreland,-37.70612,144.9144,8870.0,False,True,False,True,False,False,False,False,False,23.0,Established,2,0.18100404788812055,-0.6328555166796752,282500.0,5380.952380952381,210.0,5.267858159063328
Glenroy,111 Loongana Av,3,770000.0,PI,Barry,2017-08-12,3046,1.0,2.0,Moreland,-37.70855,144.90441,8870.0,False,False,False,True,False,False,False,False,False,58.0,Heritage,3,0.18100404788812055,0.3170867122775758,256666.66666666666,5833.333333333333,396.0,6.405228458030842
Glenroy,45 Stanley St,2,1220000.0,S,Stockdale,2017-08-12,3046,1.0,2.0,Moreland,-37.71259000000001,144.91218999999995,8870.0,False,False,False,True,False,False,False,False,False,58.0,Heritage,3,0.18100404788812055,0.8371280784950489,610000.0,8472.222222222223,288.0,6.721425700790643
Greensborough,55 Booyan Cr,3,714000.0,S,Barry,2017-08-12,3088,1.0,1.0,Nillumbik,-37.69039,145.09753,8524.0,False,False,False,True,False,False,False,False,False,25.0,Established,2,1.0159691331270346,0.2939737626679103,238000.0,7515.789473684211,285.0,6.38856140554563
Greensborough,142 Elder St,3,815000.0,S,Nelson,2017-08-12,3088,2.0,2.0,Banyule,-37.71636,145.09792,8524.0,False,False,False,True,False,False,False,False,False,38.0,Established,2,1.0159691331270346,0.3286431870824085,271666.6666666667,4851.190476190476,504.0,6.413458957167357
Hampton East,68 Spring Rd,3,1345000.0,SA,Buxton,2017-08-12,3188,1.0,1.0,Bayside,-37.94087,145.03366,2356.0,False,False,False,False,False,False,True,False,False,68.0,Heritage,3,0.6240467461781567,0.2777946979411445,448333.3333333333,10267.175572519083,393.0,6.376726947898627
Hawthorn,38/44 Burwood Rd,2,630000.0,SP,Caine,2017-08-12,3122,2.0,2.0,Boroondara,-37.82127,145.02238,11308.0,False,True,False,False,False,False,True,False,False,43.0,Established,2,-0.824362075154653,-1.078935444146219,315000.0,8400.0,150.0,0.0
Hawthorn,9/454 Burwood Rd,1,420000.0,S,hockingstuart,2017-08-12,3122,1.0,1.0,Boroondara,-37.82334,145.04015,11308.0,False,True,False,False,False,False,True,False,False,14.0,Recent,1,-0.824362075154653,-1.078935444146219,420000.0,8936.170212765957,47.0,0.0
Hawthorn,5 Connell St,2,1857000.0,S,Jellis,2017-08-12,3122,1.0,1.0,Boroondara,-37.81813,145.02295,11308.0,False,False,False,False,False,False,True,False,False,128.0,Heritage,3,-0.824362075154653,-0.5473376031239129,928500.0,15919.417059579939,233.3,5.442417710521793
Hawthorn,3/165 Power St,1,370000.0,VB,Jellis,2017-08-12,3122,1.0,1.0,Boroondara,-37.82541,145.02591,11308.0,False,True,False,False,False,False,True,False,False,43.0,Established,2,-0.824362075154653,-1.078935444146219,370000.0,4933.333333333333,75.0,0.0
Hawthorn,3/31 Robinson Rd,3,1500000.0,PI,Jellis,2017-08-12,3122,3.0,2.0,Boroondara,-37.83195,145.04211999999995,11308.0,False,False,False,False,False,False,True,False,False,21.0,Established,2,-0.824362075154653,-0.48955522909974925,500000.0,10416.666666666666,432.0,5.545177444479562
Hawthorn,10 Through St,3,1425000.0,VB,Jellis,2017-08-12,3122,1.0,1.0,Boroondara,-37.82737,145.02971000000005,11308.0,False,False,False,False,False,False,True,False,False,88.0,Heritage,3,-0.824362075154653,-0.30927422214435857,475000.0,13194.444444444445,324.0,5.811140992976701
Hawthorn,13 Violet Gr,3,1910000.0,S,Jellis,2017-08-12,3122,2.0,2.0,Boroondara,-37.82834,145.03937,11308.0,False,False,False,False,False,False,True,False,False,28.0,Established,2,-0.824362075154653,-0.5196020635923143,636666.6666666666,11575.757575757576,495.0,5.493061443340548
Hawthorn,3/20 Yarra Gr,3,1485000.0,S,Marshall,2017-08-12,3122,2.0,2.0,Boroondara,-37.82452,145.02204,11308.0,False,False,False,False,False,False,True,False,False,43.0,Established,2,-0.824362075154653,-1.078935444146219,495000.0,10683.453237410073,417.0,0.0
Hawthorn East,2/23 Harold St,1,505000.0,SP,Noel,2017-08-12,3123,1.0,1.0,Boroondara,-37.82742,145.05324,6482.0,False,True,False,False,False,False,True,False,False,58.0,Heritage,3,-0.671001141131179,-1.078935444146219,505000.0,9711.538461538461,52.0,0.0
Hawthorn East,1/50 Leura Gr,2,595000.0,S,Jellis,2017-08-12,3123,1.0,1.0,Boroondara,-37.83781,145.05234,6482.0,False,True,False,False,False,False,True,False,False,43.0,Established,2,-0.671001141131179,-1.078935444146219,297500.0,7933.333333333333,150.0,0.0
Hawthorn East,4/61 Mayston St,1,560000.0,VB,Jellis,2017-08-12,3123,1.0,1.0,Boroondara,-37.82689,145.05542,6482.0,False,True,False,False,False,False,True,False,False,43.0,Established,2,-0.671001141131179,0.7770344095099186,560000.0,7466.666666666667,75.0,6.6895992691789665
Hawthorn East,211 Rathmines Rd,3,2825000.0,VB,Jellis,2017-08-12,3123,1.0,3.0,Boroondara,-37.82108,145.05739,6482.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.671001141131179,0.9087782222850119,941666.6666666666,19618.055555555555,432.0,6.7580945044277305
Heathmont,11 Atunga Ct,4,1031000.0,S,Fletchers,2017-08-12,3135,2.0,0.0,Maroondah,-37.82985,145.26176,3794.0,False,False,False,False,False,False,False,False,False,58.0,Heritage,3,1.9020545297071063,1.3710372144783214,257750.0,7159.722222222223,576.0,6.966967138613983
Heathmont,38 Daisy St,3,1040000.0,S,Philip,2017-08-12,3135,1.0,1.0,Maroondah,-37.82909,145.233,3794.0,False,False,False,False,False,False,False,False,False,57.0,Heritage,3,1.9020545297071063,0.668403546344491,346666.6666666667,7222.222222222223,432.0,6.6293632534374485
Heathmont,23 Viviani Cr,3,912000.0,S,Ray,2017-08-12,3135,2.0,2.0,Maroondah,-37.82996,145.24311,3794.0,False,False,False,False,False,False,False,False,False,53.0,Heritage,3,1.9020545297071063,0.009684482469024983,304000.0,6333.333333333333,432.0,6.156978985585555
Heidelberg,8/75 Hawdon St,2,450000.0,VB,Mason,2017-08-12,3084,1.0,0.0,Banyule,-37.75692,145.06426000000005,2890.0,False,True,False,False,False,False,False,False,False,20.0,Recent,1,-0.21091833906075713,3.5898803770062067,225000.0,6617.64705882353,136.0,7.611347717403621
Heidelberg,32 Powlett St,3,1250000.0,S,Miles,2017-08-12,3084,1.0,0.0,Banyule,-37.75212,145.05945,2890.0,False,False,False,False,False,False,False,False,False,58.0,Heritage,3,-0.21091833906075713,0.4650095897794348,416666.6666666667,8680.555555555555,432.0,6.505784060128229
Heidelberg Heights,21 Eden St,2,650000.0,PI,Barry,2017-08-12,3081,1.0,0.0,Banyule,-37.75022,145.04778000000005,2947.0,False,False,False,False,False,False,False,False,False,58.0,Heritage,3,-0.22795844284114308,0.499679014193933,325000.0,4513.888888888889,288.0,6.52795791762255
Heidelberg Heights,23 Eden St,3,680000.0,S,Barry,2017-08-12,3081,1.0,0.0,Banyule,-37.75024000000001,145.04798,2947.0,False,False,False,False,False,False,False,False,False,58.0,Heritage,3,-0.22795844284114308,0.17840901461958295,226666.66666666666,4722.222222222223,432.0,6.300785794663244
Heidelberg Heights,97 Edwin St,4,1645000.0,PI,Fletchers,2017-08-12,3081,2.0,4.0,Banyule,-37.75008,145.05051,2947.0,False,False,False,False,False,False,False,False,False,88.0,Heritage,3,-0.22795844284114308,0.2985963525898434,411250.0,13708.333333333334,480.0,6.391917113392602
Heidelberg Heights,4/32 Montgomery St,3,720000.0,VB,Miles,2017-08-12,3081,1.0,1.0,Banyule,-37.75132,145.05331,2947.0,False,True,False,False,False,False,False,False,False,43.0,Established,2,-0.22795844284114308,-0.7414863798451029,240000.0,9600.0,225.0,4.990432586778736
Heidelberg Heights,396 Waterdale Rd,3,697500.0,PI,Nelson,2017-08-12,3081,1.0,1.0,Banyule,-37.74962,145.04658,2947.0,False,False,False,False,False,False,False,False,False,58.0,Heritage,3,-0.22795844284114308,-0.08507861093060345,232500.0,4843.75,432.0,6.066108090103747
Heidelberg Heights,564 Waterdale Rd,3,810000.0,S,Ray,2017-08-12,3081,1.0,3.0,Banyule,-37.73586,145.04908,2947.0,False,False,False,False,False,False,False,False,False,78.0,Heritage,3,-0.22795844284114308,0.351756136692074,270000.0,5625.0,432.0,6.429719478039138
Heidelberg West,7/459 Waterdale Rd,2,463000.0,S,hockingstuart,2017-08-12,3081,1.0,1.0,Banyule,-37.74391,145.04668999999996,2674.0,False,True,False,False,False,False,False,False,False,43.0,Established,2,-0.22795844284114308,-0.8709188976592296,231500.0,6173.333333333333,150.0,4.51085950651685
Highett,3 Port St,3,1242000.0,S,Greg,2017-08-12,3190,1.0,2.0,Kingston,-37.95384,145.05443,4794.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,0.9989290293466484,0.5389710285303643,414000.0,8625.0,432.0,6.55250788703459
Highett,4/27 Wilson St,2,677500.0,S,Hodges,2017-08-12,3190,1.0,1.0,Bayside,-37.94874,145.02631,4794.0,False,True,False,False,False,False,True,False,False,48.0,Established,2,0.9989290293466484,-0.7784670992205677,338750.0,9033.333333333334,150.0,4.875197323201151
Hillside,96 Glenbruar Dr,4,580000.0,SP,YPA,2017-08-12,3037,2.0,2.0,Melton,-37.6844,144.75595,5556.0,False,False,False,False,False,False,False,True,False,16.0,Recent,1,1.3397311049543683,0.3078415324337096,145000.0,3333.3333333333335,696.0,6.398594934535208
Hoppers Crossing,7 Berberis Pl,4,540000.0,S,Barry,2017-08-12,3029,2.0,2.0,Wyndham,-37.85954,144.71456,13830.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,1.4078915200759121,0.42340628048203693,135000.0,3750.0,576.0,6.478509642208569
Hoppers Crossing,182 Morris Rd,3,516000.0,S,hockingstuart,2017-08-12,3029,1.0,1.0,Wyndham,-37.86833,144.7035,13830.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,1.4078915200759121,0.1622299498928171,172000.0,3583.3333333333335,432.0,6.2878585601617845
Hughesdale,10 Bowen St,4,1570000.0,VB,Barry,2017-08-12,3166,2.0,1.0,Monash,-37.9016,145.08293999999995,3145.0,False,False,False,False,False,False,True,False,False,118.0,Heritage,3,0.3684451894723667,-0.027296236906439772,392500.0,9235.29411764706,680.0,6.1224928095143865
Hurstbridge,40 Anzac Av,5,790000.0,S,Mason,2017-08-12,3099,2.0,2.0,Nillumbik,-37.63826,145.1991,1345.0,False,False,False,False,True,False,False,False,False,33.0,Established,2,2.719979511165634,1.310943545493191,158000.0,3511.1111111111113,1125.0,6.942156705699469
Ivanhoe,19 Belmont Rd,2,2400000.0,S,Fletchers,2017-08-12,3079,1.0,0.0,Banyule,-37.76778,145.03312,5549.0,False,False,False,False,False,False,False,False,False,58.0,Heritage,3,-0.39835948064500315,1.4866019625266487,1200000.0,16666.666666666668,288.0,7.01301578963963
Ivanhoe,6 Edwin St,3,950000.0,VB,Nelson,2017-08-12,3079,1.0,2.0,Banyule,-37.75715,145.04965,5549.0,False,False,False,False,False,False,False,False,False,58.0,Heritage,3,-0.39835948064500315,-0.24686925819826178,316666.6666666667,6597.222222222223,432.0,5.8888779583328805
Jacana,47 Lorraine Cr,3,550000.0,SP,Morrison,2017-08-12,3047,1.0,2.0,Hume,-37.6845,144.90761,851.0,False,False,False,True,False,False,False,False,False,68.0,Heritage,3,0.6581269537389285,0.5482162083742305,183333.33333333334,5851.063829787234,282.0,6.558197802812269
Keilor East,20A Etka Av,4,1022000.0,S,Nelson,2017-08-12,3033,2.0,2.0,Moonee Valley,-37.73574,144.87014,5629.0,True,False,False,False,False,False,False,True,False,13.0,Recent,1,0.2662045667900505,-0.42252767523171936,255500.0,7861.538461538462,520.0,5.652489180268651
Keilor East,50 Milleara Rd,3,850000.0,S,Barry,2017-08-12,3033,1.0,1.0,Moonee Valley,-37.73305,144.86526,5629.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,0.2662045667900505,0.30090764755080995,283333.3333333333,5902.777777777777,432.0,6.393590753950631
Keilor East,1/74 Parkside Av,3,518500.0,SP,Nelson,2017-08-12,3033,1.0,1.0,Moonee Valley,-37.74182,144.85498,5629.0,True,False,False,False,False,False,False,True,False,13.0,Recent,1,0.2662045667900505,-0.6975717755867386,172833.33333333334,3988.4615384615386,390.0,5.111987788356544
Kensington,33 Kensington Rd,3,1225000.0,SP,Nelson,2017-08-12,3031,2.0,2.0,Melbourne,-37.79496,144.92659,5263.0,False,False,False,True,False,False,False,False,False,78.0,Heritage,3,-1.148124046981987,-0.5635166678506788,408333.3333333333,10040.983606557376,366.0,5.4116460518550396
Kew,64 Adeney Av,5,2660000.0,S,Marshall,2017-08-12,3101,2.0,2.0,Boroondara,-37.80347,145.0489,10331.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.807321971374267,0.5297258486864981,532000.0,18472.222222222223,720.0,6.546785410760524
Kew,56 Hartington St,3,1510000.0,PI,Marshall,2017-08-12,3101,1.0,2.0,Boroondara,-37.79855,145.04493,10331.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.807321971374267,-0.0480978915551387,503333.3333333333,13130.434782608696,345.0,6.102558594613569
Kew,31/380 High St,2,802000.0,S,Marshall,2017-08-12,3101,1.0,1.0,Boroondara,-37.80456,145.03745,10331.0,False,True,False,False,False,False,True,False,False,43.0,Established,2,-0.807321971374267,-1.078935444146219,401000.0,10693.333333333334,150.0,0.0
Kew,3/33 Parkhill Rd,3,1007000.0,S,Nelson,2017-08-12,3101,2.0,1.0,Boroondara,-37.80495,145.04949,10331.0,True,False,False,False,False,False,True,False,False,41.0,Established,2,-0.807321971374267,-1.078935444146219,335666.6666666667,8833.333333333334,342.0,0.0
Kew,43 Rowland St,7,3338149.999999987,S,Marshall,2017-08-12,3101,4.0,2.0,Boroondara,-37.81185,145.05387,10331.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.807321971374267,0.596753402554528,476878.57142856956,23181.59722222213,1008.0,6.587550014824796
Kew,2 Tregarron Av,4,2550000.0,S,Marshall,2017-08-12,3101,2.0,3.0,Boroondara,-37.80869000000001,145.06026,10331.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.807321971374267,0.7146294455638219,637500.0,17708.333333333332,576.0,6.655440350367647
Kew,3/32 Wimba Av,2,860000.0,VB,Jellis,2017-08-12,3101,2.0,1.0,Boroondara,-37.80593,145.05121,10331.0,False,True,False,False,False,False,True,False,False,68.0,Heritage,3,-0.807321971374267,-1.078935444146219,430000.0,7962.962962962963,216.0,0.0
Kew East,6 Hamilton St,2,1840000.0,S,Jellis,2017-08-12,3102,2.0,2.0,Boroondara,-37.7976,145.04816,2671.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.48355999954693313,0.5320371436474647,920000.0,12777.777777777777,288.0,6.548219102762372
Kew East,4 Meldrum St,4,1750000.0,VB,Jellis,2017-08-12,3102,2.0,2.0,Boroondara,-37.79147,145.05334,2671.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.48355999954693313,0.5297258486864981,437500.0,12152.777777777777,576.0,6.546785410760524
Keysborough,3 Scotch Av,2,688000.0,S,iSell,2017-08-12,3173,2.0,1.0,Greater Dandenong,-38.00013,145.14673,8459.0,True,False,False,False,False,True,False,False,False,13.0,Recent,1,2.56661857714216,-0.5242246535142474,344000.0,5292.307692307692,260.0,5.484796933490655
Kingsville,3/14 Edgar St,3,570000.0,VB,Jas,2017-08-12,3012,1.0,1.0,Maribyrnong,-37.80857,144.87682,1808.0,False,True,False,False,False,False,False,True,False,48.0,Established,2,-0.636920933570407,-0.8062026387521662,190000.0,6627.906976744186,258.0,4.77912349311153
Kingsville,182 Williamstown Rd,3,900000.0,SP,Jas,2017-08-12,3012,1.0,1.0,Maribyrnong,-37.81167,144.88346,1808.0,False,False,False,False,False,False,False,True,False,82.0,Heritage,3,-0.636920933570407,-0.4433293298804183,300000.0,81818.18181818182,33.0,5.62040086571715
Kurunjang,17 Narebar Ct,4,345000.0,S,Reliance,2017-08-12,3337,1.0,0.0,Melton,-37.67028,144.59455,3553.0,False,False,False,False,True,False,False,False,False,18.0,Recent,1,3.6742253228672492,0.4257175754430035,86250.0,2300.0,600.0,6.480044561926653
Lalor,312 Edgars Rd,3,570000.0,S,HAR,2017-08-12,3075,1.0,2.0,Whittlesea,-37.6676,145.00445,8279.0,False,False,False,True,False,False,False,False,False,58.0,Heritage,3,1.0500493406878064,0.13449441036121854,190000.0,3958.3333333333335,432.0,6.26530121273771
Langwarrin,5 Athol Ct,3,650000.0,VB,O'Brien,2017-08-12,3910,3.0,2.0,Frankston,-38.15752,145.19127,8743.0,False,False,True,False,False,False,False,False,False,58.0,Heritage,3,5.258954974443147,1.3710372144783214,216666.66666666666,4513.888888888889,432.0,6.966967138613983
Lower Plenty,1/29 Main Rd,2,420000.0,VB,Fletchers,2017-08-12,3093,1.0,1.0,Banyule,-37.72861,145.109,1624.0,False,True,False,False,False,False,False,False,False,43.0,Established,2,0.7603675764212444,-0.8038913437911996,210000.0,5600.0,150.0,4.787491742782046
Maidstone,3/25 Cathcart St,2,642500.0,S,Biggin,2017-08-12,3012,2.0,1.0,Maribyrnong,-37.78458,144.88106000000005,3873.0,True,False,False,False,False,False,False,True,False,3.0,New,0,-0.636920933570407,-0.7877122790644339,321250.0,6763.1578947368425,190.0,4.844187086458591
Maidstone,16A Madden St,3,798000.0,PI,Biggin,2017-08-12,3012,2.0,2.0,Maribyrnong,-37.78974,144.88143,3873.0,False,False,False,False,False,False,False,True,False,8.0,Recent,1,-0.636920933570407,-0.7114395453525378,266000.0,5250.0,456.0,5.075173815233827
Maidstone,47A Madden St,3,755000.0,S,Jas,2017-08-12,3012,2.0,2.0,Maribyrnong,-37.78966,144.87821,3873.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,-0.636920933570407,-1.078935444146219,251666.66666666666,5243.055555555556,432.0,0.0
Maidstone,3/13 Winston St,3,710000.0,PI,Jas,2017-08-12,3012,2.0,2.0,Maribyrnong,-37.78559,144.86483,3873.0,True,False,False,False,False,False,False,True,False,7.0,Recent,1,-0.636920933570407,-0.649034581406441,236666.66666666666,5274.8885586924225,403.79999999999995,5.231108616854587
Malvern,20 Coonil Cr,4,3338149.999999987,S,Hodges,2017-08-12,3144,3.0,2.0,Stonnington,-37.86044,145.0335,4675.0,False,False,False,False,False,False,True,False,False,103.0,Heritage,3,-0.7221214524723369,0.740053690134454,834537.4999999967,11837.411347517684,1128.0,6.669498089857879
Malvern,1219 Malvern Rd,3,1650000.0,S,Marshall,2017-08-12,3144,1.0,2.0,Stonnington,-37.85189,145.03335,4675.0,False,False,False,False,False,False,True,False,False,138.0,Heritage,3,-0.7221214524723369,-0.26073702796406106,550000.0,14102.564102564103,351.0,5.872117789475416
Malvern,30 Warner St,3,2020000.0,PI,Marshall,2017-08-12,3144,2.0,2.0,Stonnington,-37.85183,145.03863,4675.0,False,False,False,False,False,False,True,False,False,11.0,Recent,1,-0.7221214524723369,-0.1544174597595999,673333.3333333334,9351.851851851852,648.0,5.993961427306569
Malvern East,34 Kerferd St,4,3000000.0,VB,Marshall,2017-08-12,3145,3.0,3.0,Stonnington,-37.86954,145.0444,8801.0,False,False,False,False,False,False,True,False,False,58.0,Heritage,3,-0.2961188579626871,0.62217764712516,750000.0,20833.333333333332,576.0,6.602587892189336
Malvern East,431 Wattletree Rd,3,2500000.0,PI,Jellis,2017-08-12,3145,3.0,3.0,Stonnington,-37.8652,145.05248,8801.0,False,False,False,False,False,False,True,False,False,93.0,Heritage,3,-0.2961188579626871,1.2577837613909606,833333.3333333334,12135.922330097088,618.0,6.919683849847411
Malvern East,641 Waverley Rd,3,2500000.0,VB,RT,2017-08-12,3145,1.0,2.0,Stonnington,-37.87923,145.08955,8801.0,False,False,False,False,False,False,True,False,False,68.0,Heritage,3,-0.2961188579626871,1.5282052718240466,833333.3333333334,22727.272727272728,330.0,7.029087564149662
Maribyrnong,13 Cedar Dr,3,1200000.0,SP,Biggin,2017-08-12,3032,2.0,2.0,Maribyrnong,-37.77413,144.87533,4918.0,False,False,False,False,False,False,False,True,False,21.0,Established,2,-0.9947631129585129,-0.26535961788599416,400000.0,5882.35294117647,612.0,5.8664680569332965
Maribyrnong,2/10 Pridham St,3,940000.0,S,Biggin,2017-08-12,3032,2.0,2.0,Maribyrnong,-37.7816,144.88998999999995,4918.0,True,False,False,False,False,False,False,True,False,6.0,Recent,1,-0.9947631129585129,-0.2330014884324625,313333.3333333333,5113.141862489121,551.52,5.905361848054571
McKinnon,41 McKinnon Rd,2,1200000.0,SP,Buxton,2017-08-12,3204,1.0,2.0,Glen Eira,-37.90978,145.02937,2397.0,False,False,False,False,False,False,True,False,False,78.0,Heritage,3,0.21508425544889273,-0.1613513446424995,600000.0,12500.0,192.0,5.986452005284438
Melton West,7 Haywood Gr,4,600000.0,S,hockingstuart,2017-08-12,3337,2.0,2.0,Melton,-37.68503,144.54237,6065.0,False,False,False,False,True,False,False,False,False,13.0,Recent,1,3.6742253228672492,1.082125344357503,150000.0,2857.1428571428573,840.0,6.841615476477592
Mentone,6 Dallas St,3,900000.0,VB,Buxton,2017-08-12,3194,1.0,2.0,Kingston,-37.98137,145.0918,6162.0,False,False,False,False,False,True,False,False,False,58.0,Heritage,3,1.6805331805620882,0.2731721080192114,300000.0,6250.0,432.0,6.373319789577012
Mentone,5 Napier St,4,2025000.0,S,Greg,2017-08-12,3194,2.0,2.0,Kingston,-37.98707,145.0609,6162.0,False,False,False,False,False,True,False,False,False,8.0,Recent,1,1.6805331805620882,-0.1359271000718675,506250.0,7390.510948905109,1096.0,6.013715156042802
Mernda,4 Vasari Gdns,4,630000.0,S,Love,2017-08-12,3754,2.0,2.0,Whittlesea,-37.606,145.08785,5812.0,False,False,False,True,False,False,False,False,False,6.0,Recent,1,2.6858993036048617,0.018929662312891175,157500.0,2863.6363636363635,880.0,6.16541785423142
Mitcham,9 Davison St,3,1071000.0,S,Noel,2017-08-12,3132,1.0,2.0,Whitehorse,-37.82771,145.20763,6871.0,False,False,False,False,False,False,False,False,False,58.0,Heritage,3,1.2034102747112803,0.5019903091548996,357000.0,7437.5,432.0,6.529418838262226
Mitcham,9/21 Doncaster East Rd,3,973000.0,S,Noel,2017-08-12,3132,2.0,2.0,Whitehorse,-37.8099,145.19506,6871.0,True,False,False,False,False,False,False,False,False,13.0,Recent,1,1.2034102747112803,-0.33238717175402405,324333.3333333333,7484.615384615385,390.0,5.780743515792329
Montmorency,8 Grand Bvd,3,881100.0,SP,Buckingham,2017-08-12,3094,2.0,4.0,Banyule,-37.72532,145.12488000000005,3891.0,False,False,False,False,False,False,False,False,False,58.0,Heritage,3,1.0330092369074202,0.7377423951734874,293700.0,6118.75,432.0,6.668228248417403
Moonee Ponds,38 Bent St,2,1060000.0,S,Nelson,2017-08-12,3039,1.0,1.0,Moonee Valley,-37.76218,144.92886,6232.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,-0.671001141131179,-0.4248389701926859,530000.0,7361.111111111111,288.0,5.648974238161206
Moonee Ponds,39 Taylor St,3,1225000.0,VB,Jellis,2017-08-12,3039,2.0,2.0,Moonee Valley,-37.76389,144.9185,6232.0,False,False,False,False,False,False,False,True,False,98.0,Heritage,3,-0.671001141131179,0.4788773595452341,408333.3333333333,8687.943262411347,423.0,6.51471269087253
Mooroolbark,39 Diane Cr,3,930000.0,S,Fletchers,2017-08-12,3138,1.0,4.0,Yarra Ranges,-37.78216,145.30721,8280.0,False,False,True,False,False,False,False,False,False,58.0,Heritage,3,2.7881399262871778,1.0127864955285066,310000.0,6458.333333333333,432.0,6.80903930604298
Mordialloc,8 Ashmore Av,4,1800000.0,SP,Buxton,2017-08-12,3195,2.0,2.0,Kingston,-38.00119,145.08588999999995,3650.0,False,False,False,False,False,True,False,False,False,68.0,Heritage,3,1.936134737267878,0.4372740502478362,450000.0,5940.59405940594,1212.0,6.48768401848461
Mordialloc,6 Winterset Cl,4,1440000.0,S,Hodges,2017-08-12,3195,2.0,2.0,Kingston,-38.00477,145.10078,3650.0,False,False,False,False,False,True,False,False,False,58.0,Heritage,3,1.936134737267878,0.5274145537255316,360000.0,10000.0,576.0,6.54534966033442
Mount Waverley,1/37 Bennett Av,3,900000.0,SA,Fletchers,2017-08-12,3149,2.0,2.0,Monash,-37.85991,145.14523,13366.0,True,False,False,False,False,False,False,False,False,18.0,Recent,1,0.6922071612997004,-0.28384997757372654,300000.0,300000.0,9.0,5.84354441703136
Mount Waverley,1/21 Herbert St,2,730000.0,S,Buxton,2017-08-12,3149,1.0,1.0,Monash,-37.86528,145.11775,13366.0,False,True,False,False,False,False,False,False,False,43.0,Established,2,0.6922071612997004,-0.404037315543987,365000.0,9733.333333333334,150.0,5.680172609017068
Mount Waverley,44 William St,5,2558000.0,S,McGrath,2017-08-12,3149,5.0,2.0,Monash,-37.88007,145.12328,13366.0,False,False,False,False,False,False,False,False,False,3.0,New,0,0.6922071612997004,0.46269829481846825,511600.0,5935.034802784223,2155.0,6.504288173536645
Mulgrave,95 Wanda St,4,1001000.0,SP,Noel,2017-08-12,3170,2.0,7.0,Monash,-37.92862,145.16664,7113.0,False,False,False,False,False,True,False,False,False,58.0,Heritage,3,1.4760519351974564,0.7030729707589892,250250.0,6951.388888888889,576.0,6.648984550024776
Narre Warren,6 Forsyth Ct,4,655000.0,S,O'Brien,2017-08-12,3805,2.0,2.0,Casey,-38.01706,145.29076,9376.0,False,False,False,False,False,True,False,False,False,58.0,Heritage,3,4.083187813596513,0.3956707409504384,163750.0,4548.611111111111,576.0,6.459904454377535
Newport,77 Farm St,2,1050000.0,PI,Burnham,2017-08-12,3015,1.0,0.0,Hobsons Bay,-37.84147,144.88494,5498.0,False,False,False,False,False,False,False,True,False,58.0,Heritage,3,-0.671001141131179,0.2408139785656797,525000.0,7291.666666666667,288.0,6.349138991379798
Newport,5/13 Liley St,3,730000.0,S,Williams,2017-08-12,3015,2.0,2.0,Hobsons Bay,-37.85134,144.88636,5498.0,True,False,False,False,False,False,False,True,False,13.0,Recent,1,-0.671001141131179,-0.6166764519529093,243333.33333333334,5761.641673243883,380.1,5.303304908059076
Newport,50 Peel St,3,1195000.0,SP,Williams,2017-08-12,3015,2.0,2.0,Hobsons Bay,-37.84586,144.88948,5498.0,False,False,False,False,False,False,False,True,False,1.0,New,0,-0.671001141131179,-0.25149184812019487,398333.3333333333,8298.611111111111,432.0,5.883322388488279
